OptName;LfdNr;Name;Typ;Startzeit;Endzeit;Dauer;Fval_Opt;Fval_Text;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Kondition_fval;Kondition_phys;Gelenkbereich_fval;Gelenkbereich_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;Materialspannung;num_succ;num_fail;comptime_sum
cryopkm_20200903_jr_rep1;11;P3PRRRR6G4P2A1;2;03.09.2020 18:09:04;03.09.2020 18:45:06;2162.408108;717.300176289841;i.O.;47.0401072810816;7.40251976001018;237.22544434536;39.0895202785389;808.698249393976;322.705677701131;160.807976608692;174.546772323965;717.300176574856;0.688558739350237;99.9993185336049;0.934190998866846;1.07044491031596;0.0252318063505126;438;9662;2130.91897099999
cryopkm_20200903_jr_rep1;19;P3PRRRR8G1P2A1;2;03.09.2020 18:28:50;03.09.2020 18:59:03;1813.851738;736.770620850529;i.O.;50.571043120999;7.96043191574438;243.474837630577;40.2255639990594;870.780466559894;485.880701159764;164.656151966961;198.610146183118;736.770620850529;0.707249024119249;99.9995028384286;1.28050881038161;0.780939570186938;0.0234797630522447;329;9771;1788.39217700001
cryopkm_20200903_jr_rep1;8;P3PRRRR6G1P2A1;2;03.09.2020 18:09:04;03.09.2020 18:28:10;1146.847826;9266.14717796742;NB-Verl. Zielf.;48.0046796412644;7.55488189689739;242.983629694676;40.1359480053099;918.460803231084;776.478999245647;159.882751413328;169.220245004334;822.643977009203;0.789681528378112;99.9995306842305;1.35648493783618;0.737199486781748;0.0684697344157698;0;6400;1123.718513
cryopkm_20200903_jr_rep2;8;P3PRRRR6G1P2A1;2;03.09.2020 18:18:06;03.09.2020 18:36:21;1095.70008;9266.14717796742;NB-Verl. Zielf.;48.0046796412644;7.55488189689739;242.983629694676;40.1359480053099;918.460803231084;776.478999245647;159.882751413328;169.220245004334;822.643977009203;0.789681528378112;99.9995306842305;1.35648493783618;0.737199486781748;0.0684697344157698;0;6400;1074.520211
cryopkm_20200903_jr_rep1;13;P3PRRRR6V1G1P1A1;2;03.09.2020 18:39:50;03.09.2020 19:01:17;1286.832855;2007130579.9641;Bauraum-verl. Eckpkt.;49.3533457331269;7.76797344360182;242.208486854394;39.9946437243478;273.526008288194;45.8201890039848;59.9628527512893;6.61526056599965;1000;0.960364950035595;99.7372774559669;0.00242315009799959;412.685949923425;0.00817800572152745;0;10100;1265.473782
cryopkm_20200903_jr_rep2;13;P3PRRRR6V1G1P1A1;2;03.09.2020 18:46:31;03.09.2020 19:08:51;1340.849617;2007167351.47443;Bauraum-verl. Eckpkt.;49.7948037013705;7.83773970014636;243.821815249243;40.2889001356886;277.029467628573;46.4877406990344;61.2163308666798;6.88343114870476;1000;0.960165548204045;99.7542356547939;0.00259035381754849;386.047648481627;0.00788877444348464;0;10100;1319.5846
cryopkm_20200903_jr_rep1;3;P3PRRRR4G1P3A1;2;03.09.2020 18:09:04;03.09.2020 18:23:17;853.847638;2010302187.72493;Bauraum-verl. Eckpkt.;50.1434343742163;7.89284125737664;255.47705908273;42.4329305443727;959.829564444868;1582.69291031314;228.875379136269;1839.08123457959;1000;0.960430925265919;99.9999959467964;157.065826911577;0.0063667572995555;0.196633157058739;0;10100;826.327283
cryopkm_20200903_jr_rep2;3;P3PRRRR4G1P3A1;2;03.09.2020 18:18:06;03.09.2020 18:32:07;841.151756;2010302187.72493;Bauraum-verl. Eckpkt.;50.1434343742163;7.89284125737664;255.47705908273;42.4329305443727;959.829564444868;1582.69291031314;228.875379136269;1839.08123457959;1000;0.960430925265919;99.9999959467964;157.065826911577;0.0063667572995555;0.196633157058739;0;10100;812.693786000004
cryopkm_20200903_jr_rep1;7;P3PRRRR6G1P1A1;2;03.09.2020 18:09:04;03.09.2020 18:28:49;1185.743179;2013106437.78889;Bauraum-verl. Eckpkt.;53.3704582491686;8.40310733431229;263.019922625408;43.8382268150797;882.338538170628;534.885751594457;152.503237320246;132.267772478941;998.064190223831;0.958072844611127;99.9992877947962;0.893871273267984;1.11872931808627;0.0623283424643105;0;10100;1159.88814
cryopkm_20200903_jr_rep2;7;P3PRRRR6G1P1A1;2;03.09.2020 18:18:06;03.09.2020 18:37:21;1155.545846;2013106437.78889;Bauraum-verl. Eckpkt.;53.3704582491686;8.40310733431229;263.019922625408;43.8382268150797;882.338538170628;534.885751594457;152.503237320246;132.267772478941;998.064190223831;0.958072844611127;99.9992877947962;0.893871273267984;1.11872931808627;0.0623283424643105;0;10100;1128.570933
cryopkm_20200903_jr_rep1;6;P3PRRRR4V1G1P3A1;2;03.09.2020 18:09:04;03.09.2020 18:20:41;697.542587;2018944362.46862;Bauraum-verl. Eckpkt.;43.7201505378112;6.87836210231696;218.126506551881;35.670134153315;341.669623617904;59.4943770342917;74.50584380315;10.5004234686811;1000;0.960714399627156;99.850967063793;0.00427166387252401;234.10081641305;0.0163890878796495;0;5700;675.845181000001
cryopkm_20200903_jr_rep2;6;P3PRRRR4V1G1P3A1;2;03.09.2020 18:18:06;03.09.2020 18:29:14;668.682137;2018944362.46862;Bauraum-verl. Eckpkt.;43.7201505378112;6.87836210231696;218.126506551881;35.670134153315;341.669623617904;59.4943770342917;74.50584380315;10.5004234686811;1000;0.960714399627156;99.850967063793;0.00427166387252401;234.10081641305;0.0163890878796495;0;5700;648.211336999999
cryopkm_20200903_jr_rep1;5;P3PRRRR4V1G1P2A1;2;03.09.2020 18:09:04;03.09.2020 18:23:59;895.494705;2026852066.94845;Bauraum-verl. Eckpkt.;48.1548345788529;7.57860322410561;238.949427498352;39.4020328833003;687.94007775037;187.398326971368;119.287287185741;44.345164690126;999.999951082146;0.959931041639113;99.9946869034546;0.119820855023849;8.34579255673784;0.0260065052002011;0;7000;871.342534999999
cryopkm_20200903_jr_rep2;5;P3PRRRR4V1G1P2A1;2;03.09.2020 18:18:06;03.09.2020 18:32:19;852.93625;2026852066.94845;Bauraum-verl. Eckpkt.;48.1548345788529;7.57860322410561;238.949427498352;39.4020328833003;687.94007775037;187.398326971368;119.287287185741;44.345164690126;999.999951082146;0.959931041639113;99.9946869034546;0.119820855023849;8.34579255673784;0.0260065052002011;0;7000;830.729288999998
cryopkm_20200903_jr_rep1;4;P3PRRRR4G4P2A1;2;03.09.2020 18:09:04;03.09.2020 18:26:50;1066.086756;2026852128.02825;Bauraum-verl. Eckpkt.;52.3881530953466;8.24773767612355;261.71775774633;43.5945923737255;977.615045563772;2842.79060937623;212.521284563068;1028.79611584861;1000;0.960148522498787;99.999991784864;77.4935158044228;0.0129043054714899;0.177616876092093;0;9300;1040.926714
cryopkm_20200903_jr_rep2;4;P3PRRRR4G4P2A1;2;03.09.2020 18:18:06;03.09.2020 18:35:31;1045.802476;2026852128.02825;Bauraum-verl. Eckpkt.;52.3881530953466;8.24773767612355;261.71775774633;43.5945923737255;977.615045563772;2842.79060937623;212.521284563068;1028.79611584861;1000;0.960148522498787;99.999991784864;77.4935158044228;0.0129043054714899;0.177616876092093;0;9300;1020.652055
cryopkm_20200903_jr_rep1;2;P3PRRRR4G1P2A1;2;03.09.2020 18:09:04;03.09.2020 18:38:12;1748.787173;2026852165.71717;Bauraum-verl. Eckpkt.;52.6151883904565;8.28364395014762;269.167633848325;44.9944210465452;548.679872989721;116.59450719381;93.5232207542164;19.2871465290974;1000;0.960130221944855;99.9656596413938;0.0185385283223885;53.9417143912295;0.011902679952977;0;10000;1720.92168000001
cryopkm_20200903_jr_rep2;2;P3PRRRR4G1P2A1;2;03.09.2020 18:18:06;03.09.2020 18:46:01;1675.088148;2026852165.71717;Bauraum-verl. Eckpkt.;52.6151883904565;8.28364395014762;269.167633848325;44.9944210465452;548.679872989721;116.59450719381;93.5232207542164;19.2871465290974;1000;0.960130221944855;99.9656596413938;0.0185385283223885;53.9417143912295;0.011902679952977;0;10000;1648.514622
cryopkm_20200903_jr_rep1;16;P3PRRRR6V1G4P1A1;2;03.09.2020 18:26:50;03.09.2020 18:46:12;1162.311495;2052764906.66047;Bauraum-verl. Eckpkt.;64.0944506555758;10.1020885444175;309.721291924155;52.891234975243;368.143991964534;65.2711813258529;62.6057482698144;7.19353372629096;1000;0.960132373430529;99.6201217821246;0.00167583237593664;596.718391623799;0.0559907651602749;0;10100;1139.796448
cryopkm_20200903_jr_rep2;16;P3PRRRR6V1G4P1A1;2;03.09.2020 18:35:32;03.09.2020 18:54:18;1125.973986;2052764906.66047;Bauraum-verl. Eckpkt.;64.0944506555758;10.1020885444175;309.721291924155;52.891234975243;368.143991964534;65.2711813258529;62.6057482698144;7.19353372629096;1000;0.960132373430529;99.6201217821246;0.00167583237593664;596.718391623799;0.0559907651602749;0;10100;1105.71498
cryopkm_20200903_jr_rep1;10;P3PRRRR6G4P1A1;2;03.09.2020 18:09:04;03.09.2020 18:23:56;892.773905;2088268073.79685;Bauraum-verl. Eckpkt.;43.5557858221339;6.85242206181483;218.367381086766;35.712790552881;469.739596818649;90.9182551765505;65.0715223623753;7.77902812074177;999.999991937804;0.959931080857729;99.7897636974608;0.00302810433025522;330.23961229094;0.00712823492855285;0;9800;866.732547000001
cryopkm_20200903_jr_rep2;10;P3PRRRR6G4P1A1;2;03.09.2020 18:18:06;03.09.2020 18:32:44;878.51283;2088268073.79685;Bauraum-verl. Eckpkt.;43.5557858221339;6.85242206181483;218.367381086766;35.712790552881;469.739596818649;90.9182551765505;65.0715223623753;7.77902812074177;999.999991937804;0.959931080857729;99.7897636974608;0.00302810433025522;330.23961229094;0.00712823492855285;0;9800;852.501503999999
